"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 2 Constant Growback_edit.nlogo"
"metab_vision_pop"
"02/13/2024 13:20:22:133 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","initial-population","max-metabolism","max-vision","[step]","count turtles","survival-rate","last-death","gini-index","mean [vision] of turtles","mean [metabolism] of turtles"
"848","800","10","4","402","178","0.2225","300","0.3705691993105893","2.6123595505617976","1.7921348314606742"
"855","500","2","6","126","444","0.888","24","0.3520807016457418","3.68018018018018","1.5"
"856","600","2","6","126","534","0.89","24","0.3873311939902665","3.599250936329588","1.4906367041198503"
"862","200","4","6","217","130","0.65","115","0.3523649102320827","3.8692307692307693","1.8923076923076922"
"863","300","4","6","211","180","0.6","109","0.3957336205742382","3.8944444444444444","1.9"
"857","700","2","6","196","607","0.8671428571428571","94","0.41719670440780143","3.670510708401977","1.4777594728171335"
"861","100","4","6","294","69","0.69","192","0.34555245049084654","3.3043478260869565","2.0434782608695654"
"864","400","4","6","256","230","0.575","154","0.3910330231090153","3.6826086956521737","1.8347826086956522"
"869","900","4","6","187","383","0.4255555555555556","85","0.3179570648380848","3.731070496083551","1.4673629242819843"
"865","500","4","6","400","268","0.536","298","0.39122693401772035","3.7425373134328357","1.757462686567164"
"867","700","4","6","298","315","0.45","196","0.28845789128545773","3.6063492063492064","1.5174603174603174"
"866","600","4","6","327","285","0.475","225","0.328796110807584","3.7157894736842105","1.5789473684210527"
"871","100","6","6","124","51","0.51","22","0.3440911449820582","3.803921568627451","2.176470588235294"
"872","200","6","6","229","80","0.4","127","0.29629522126871943","3.9875","1.9625"
"874","400","6","6","175","158","0.395","73","0.347305315173815","3.7658227848101267","1.8670886075949367"
"870","1000","4","6","178","431","0.431","76","0.35125502489446986","3.5290023201856147","1.4895591647331787"
"873","300","6","6","347","131","0.43666666666666665","245","0.29791072246650946","3.7099236641221376","1.7786259541984732"
"875","500","6","6","166","206","0.412","64","0.36872737042590753","3.966019417475728","1.8446601941747574"
"868","800","4","6","358","341","0.42625","256","0.313162882336909","3.5161290322580645","1.4838709677419355"
"876","600","6","6","263","231","0.385","161","0.4007868419417416","3.7532467532467533","1.8571428571428572"
"881","100","8","6","123","34","0.34","21","0.30226809170270064","3.7058823529411766","2.235294117647059"
"879","900","6","6","318","293","0.32555555555555554","216","0.3168596063971768","3.645051194539249","1.583617747440273"
"859","900","2","6","570","727","0.8077777777777778","468","0.4503845947713487","3.8817056396148555","1.423658872077029"
"877","700","6","6","454","250","0.35714285714285715","352","0.36021770145310444","3.816","1.732"
"882","200","8","6","289","76","0.38","187","0.35003239162435973","4","2.039473684210526"
"878","800","6","6","419","273","0.34125","317","0.3595161712916285","3.879120879120879","1.7106227106227105"
"860","1000","2","6","539","752","0.752","437","0.42854597546584283","4.049202127659575","1.3763297872340425"
"884","400","8","6","182","118","0.295","80","0.34929921120468427","3.5508474576271185","1.7457627118644068"
"883","300","8","6","233","87","0.29","131","0.3385360716166401","3.5977011494252875","1.8850574712643677"
"885","500","8","6","162","154","0.308","60","0.359740416550366","3.8181818181818183","1.8506493506493507"
"891","100","10","6","126","24","0.24","24","0.48111835095483974","3.4166666666666665","2.4166666666666665"
"886","600","8","6","218","196","0.32666666666666666","116","0.3664331224978125","3.693877551020408","1.8877551020408163"
"858","800","2","6","750","671","0.83875","648","0.4491409156807288","3.8599105812220564","1.4441132637853948"
"880","1000","6","6","315","313","0.313","213","0.3100742892731909","3.562300319488818","1.511182108626198"
"888","800","8","6","253","225","0.28125","151","0.37268834979143434","3.8577777777777778","1.768888888888889"
"893","300","10","6","207","81","0.27","105","0.3444899272024587","3.753086419753086","1.9876543209876543"
"887","700","8","6","284","206","0.29428571428571426","182","0.3791289914857563","3.9174757281553396","1.8446601941747574"
"892","200","10","6","304","56","0.28","202","0.36560797133237843","4.089285714285714","2.107142857142857"
"894","400","10","6","281","99","0.2475","179","0.3061495093817093","3.585858585858586","1.8181818181818181"
"895","500","10","6","153","113","0.226","51","0.3580322198558641","3.743362831858407","1.831858407079646"
"896","600","10","6","171","148","0.24666666666666667","69","0.3962658584056303","3.777027027027027","2.027027027027027"
"890","1000","8","6","388","262","0.262","286","0.3728902223936945","4.049618320610687","1.786259541984733"
"898","800","10","6","161","182","0.2275","59","0.3474491440423307","3.6923076923076925","1.7802197802197801"
"889","900","8","6","461","237","0.2633333333333333","359","0.3700920356513577","3.940928270042194","1.7890295358649788"
"902","200","2","8","125","182","0.91","23","0.20633061170145542","4.582417582417582","1.467032967032967"
"897","700","10","6","308","169","0.24142857142857144","206","0.3661962022853467","3.8757396449704142","1.863905325443787"
"901","100","2","8","124","89","0.89","22","0.2208627083364938","5","1.5393258426966292"
"903","300","2","8","126","268","0.8933333333333333","24","0.2678501913079753","4.335820895522388","1.5149253731343284"
"899","900","10","6","329","206","0.2288888888888889","227","0.36509035845236665","3.8689320388349513","1.8058252427184467"
"904","400","2","8","126","348","0.87","24","0.275445134535373","4.612068965517241","1.4626436781609196"
"905","500","2","8","125","463","0.926","23","0.3537701830421111","4.529157667386609","1.5161987041036717"
"900","1000","10","6","310","238","0.238","208","0.37241663449832235","3.911764705882353","1.8025210084033614"
"912","200","4","8","154","126","0.63","52","0.3501693328483164","4.761904761904762","1.8015873015873016"
"906","600","2","8","126","555","0.925","24","0.3689116686149328","4.682882882882883","1.4702702702702704"
"911","100","4","8","342","68","0.68","240","0.3214322763173403","4.985294117647059","2"
"913","300","4","8","306","184","0.6133333333333333","204","0.36877924277658897","4.994565217391305","1.8858695652173914"
"914","400","4","8","237","230","0.575","135","0.40454187612804143","5.082608695652174","1.8956521739130434"
"916","600","4","8","292","286","0.4766666666666667","190","0.31369393296368536","4.891608391608392","1.583916083916084"
"918","800","4","8","189","350","0.4375","87","0.3034346856959266","4.4714285714285715","1.4628571428571429"
"917","700","4","8","284","346","0.4942857142857143","182","0.3145935236633309","4.690751445086705","1.4942196531791907"
"921","100","6","8","125","44","0.44","23","0.4269630612696307","5.181818181818182","2.340909090909091"
"919","900","4","8","162","410","0.45555555555555555","60","0.32637931803505077","4.790243902439024","1.4682926829268292"
"915","500","4","8","589","260","0.52","487","0.37624501424501433","5.019230769230769","1.7230769230769232"
"922","200","6","8","232","81","0.405","130","0.3434388334135915","4.9753086419753085","2.0123456790123457"
"923","300","6","8","142","134","0.44666666666666666","40","0.37731942280150266","4.985074626865671","1.8507462686567164"
"924","400","6","8","148","148","0.37","46","0.3519935675836173","4.72972972972973","1.8175675675675675"
"920","1000","4","8","249","437","0.437","147","0.3687375846450433","4.521739130434782","1.4897025171624714"
"909","900","2","8","512","723","0.8033333333333333","410","0.4265721321108654","4.948824343015215","1.409405255878285"
"925","500","6","8","266","202","0.404","164","0.33011105916662525","4.747524752475248","1.7425742574257426"
"910","1000","2","8","523","750","0.75","421","0.408164168320696","5.017333333333333","1.3773333333333333"
"931","100","8","8","143","32","0.32","41","0.40820553329223197","4.0625","2.34375"
"927","700","6","8","372","261","0.37285714285714283","270","0.3731733181253113","5.0727969348659006","1.7432950191570882"
"928","800","6","8","376","279","0.34875","274","0.30535618937606124","4.795698924731183","1.6630824372759856"
"926","600","6","8","482","232","0.38666666666666666","380","0.36816075796637954","4.939655172413793","1.7456896551724137"
"932","200","8","8","302","64","0.32","200","0.2792149912468685","5.234375","2.015625"
"930","1000","6","8","245","309","0.309","143","0.2688136516114092","4.663430420711974","1.4757281553398058"
"933","300","8","8","175","98","0.32666666666666666","73","0.3446271248546256","4.938775510204081","1.9183673469387754"
"934","400","8","8","153","134","0.335","51","0.34037385126767905","4.6940298507462686","1.8880597014925373"
"935","500","8","8","183","165","0.33","81","0.36240393103502144","4.975757575757576","1.878787878787879"
"907","700","2","8","788","626","0.8942857142857142","686","0.43288598080670887","4.738019169329074","1.4568690095846646"
"936","600","8","8","249","194","0.3233333333333333","147","0.37775147402618825","4.783505154639175","1.8969072164948453"
"929","900","6","8","457","277","0.30777777777777776","355","0.29853747347889564","4.8267148014440435","1.5992779783393503"
"941","100","10","8","124","32","0.32","22","0.36620427493104957","4.90625","2"
"942","200","10","8","167","56","0.28","65","0.36761901599529445","5.053571428571429","2.107142857142857"
"943","300","10","8","190","85","0.2833333333333333","88","0.252168858131488","4.752941176470588","1.8705882352941177"
"938","800","8","8","263","249","0.31125","161","0.35649295428515315","5.0120481927710845","1.7188755020080322"
"944","400","10","8","197","104","0.26","95","0.339767969295185","4.730769230769231","2.048076923076923"
"945","500","10","8","140","140","0.28","38","0.3801439785037239","4.835714285714285","1.9071428571428573"
"946","600","10","8","138","169","0.2816666666666667","36","0.3256550806967937","4.804733727810651","1.8875739644970415"
"937","700","8","8","403","228","0.32571428571428573","301","0.38777390916367593","4.995614035087719","1.8333333333333333"
"939","900","8","8","353","262","0.2911111111111111","251","0.37686862778544705","4.816793893129771","1.7786259541984732"
"948","800","10","8","143","191","0.23875","41","0.3673540629071969","4.863874345549738","1.942408376963351"
"951","100","2","10","125","91","0.91","23","0.1913979862257284","5.714285714285714","1.5604395604395604"
"947","700","10","8","244","157","0.22428571428571428","142","0.34111909157695397","4.898089171974522","1.8598726114649682"
"940","1000","8","8","345","266","0.266","243","0.34958941923212244","4.7368421052631575","1.6917293233082706"
"952","200","2","10","125","183","0.915","23","0.2051066991706562","5.781420765027322","1.4316939890710383"
"953","300","2","10","125","283","0.9433333333333334","23","0.22990941546287116","5.798586572438163","1.469964664310954"
"949","900","10","8","345","212","0.23555555555555555","243","0.3762902221245008","4.952830188679245","1.8443396226415094"
"954","400","2","10","126","363","0.9075","24","0.2799314819933158","5.8429752066115705","1.4958677685950412"
"955","500","2","10","126","465","0.93","24","0.34227935977643675","5.802150537634408","1.4903225806451612"
"950","1000","10","8","388","241","0.241","286","0.37220678734677914","5.08298755186722","1.7966804979253113"
"962","200","4","10","138","138","0.69","36","0.34415787280299137","6.057971014492754","1.9927536231884058"
"961","100","4","10","297","72","0.72","195","0.3021455825828353","6","1.9305555555555556"
"957","700","2","10","157","646","0.9228571428571428","55","0.42041047112547075","5.746130030959752","1.4891640866873066"
"908","800","2","8","683","692","0.865","581","0.4591576058004688","4.945086705202312","1.4595375722543353"
"956","600","2","10","187","555","0.925","85","0.38559667791695856","5.7405405405405405","1.4756756756756757"
"963","300","4","10","135","185","0.6166666666666667","33","0.35896844629592456","5.762162162162162","1.9513513513513514"
"968","800","4","10","162","353","0.44125","60","0.2946474152444637","6.036827195467422","1.4645892351274787"
"965","500","4","10","354","267","0.534","252","0.36936010204597636","5.921348314606742","1.794007490636704"
"967","700","4","10","283","331","0.47285714285714286","181","0.27412120571976584","5.540785498489426","1.4229607250755287"
"964","400","4","10","456","229","0.5725","354","0.3909467072574908","5.847161572052402","1.8689956331877728"
"971","100","6","10","172","56","0.56","70","0.30706882467068314","5.410714285714286","2.1607142857142856"
"972","200","6","10","163","97","0.485","61","0.30873651307080213","6.041237113402062","1.8350515463917525"
"969","900","4","10","162","398","0.44222222222222224","60","0.31431182138151514","5.597989949748744","1.4422110552763818"
"973","300","6","10","149","129","0.43","47","0.3662531733010427","6.224806201550388","2.054263565891473"
"970","1000","4","10","147","468","0.468","45","0.3695339628470414","5.632478632478633","1.5213675213675213"
"974","400","6","10","132","167","0.4175","30","0.35496882113128775","6.0359281437125745","1.9760479041916168"
"958","800","2","10","385","705","0.88125","283","0.4544274536835894","5.883687943262411","1.4822695035460993"
"975","500","6","10","218","212","0.424","116","0.36875691624135565","6.117924528301887","1.8679245283018868"
"966","600","4","10","489","293","0.48833333333333334","387","0.2720876579607638","5.726962457337884","1.5255972696245734"
"977","700","6","10","284","257","0.36714285714285716","182","0.34697143558694604","6.108949416342412","1.7431906614785992"
"976","600","6","10","334","242","0.4033333333333333","232","0.4228443640803482","5.979338842975206","1.8925619834710743"
"981","100","8","10","204","43","0.43","102","0.38236981348550375","5.767441860465116","2.558139534883721"
"980","1000","6","10","201","318","0.318","99","0.30779357712759275","5.886792452830188","1.5534591194968554"
"979","900","6","10","321","277","0.30777777777777776","219","0.27261392506402593","5.624548736462094","1.523465703971119"
"983","300","8","10","180","103","0.3433333333333333","78","0.3814905745460714","5.504854368932039","1.9805825242718447"
"982","200","8","10","388","58","0.29","286","0.3190148673780012","5.896551724137931","1.9137931034482758"
"978","800","6","10","434","269","0.33625","332","0.3375767821092904","5.862453531598513","1.6728624535315986"
"984","400","8","10","155","132","0.33","53","0.37044869758299603","5.946969696969697","2.0606060606060606"
"986","600","8","10","155","187","0.31166666666666665","53","0.39216284664376827","5.668449197860962","1.946524064171123"
"991","100","10","10","120","32","0.32","18","0.43890821736249175","5.875","2.5"
"985","500","8","10","264","158","0.316","162","0.35048528645739274","5.772151898734177","2.0063291139240507"
"987","700","8","10","205","235","0.3357142857142857","103","0.3920061675783731","6.004255319148936","1.872340425531915"
"993","300","10","10","193","85","0.2833333333333333","91","0.33676696405759265","5.6117647058823525","2.1058823529411765"
"992","200","10","10","238","57","0.285","136","0.34300089073343576","5.543859649122807","2.0701754385964914"
"960","1000","2","10","551","757","0.757","449","0.38487738619420925","6.155878467635403","1.3421400264200793"
"988","800","8","10","288","247","0.30875","186","0.36607037118408603","5.939271255060729","1.8137651821862348"
"995","500","10","10","165","121","0.242","63","0.386574787799774","5.636363636363637","1.8512396694214877"
"996","600","10","10","135","158","0.2633333333333333","33","0.4013026329463573","5.658227848101266","1.9683544303797469"
"994","400","10","10","257","106","0.265","155","0.3142649273662122","5.59433962264151","1.9433962264150944"
"1001","100","2","2","123","87","0.87","21","0.2598817883978917","1.5517241379310345","1.4367816091954022"
"989","900","8","10","356","257","0.28555555555555556","254","0.3614677763848543","5.747081712062257","1.727626459143969"
"997","700","10","10","231","178","0.2542857142857143","129","0.3691436495858397","6.073033707865169","1.9157303370786516"
"1002","200","2","2","126","163","0.815","24","0.24758476143154193","1.5521472392638036","1.3865030674846626"
"1003","300","2","2","126","236","0.7866666666666666","24","0.3117734531365975","1.521186440677966","1.4915254237288136"
"1004","400","2","2","125","311","0.7775","23","0.3020432217320471","1.527331189710611","1.4437299035369775"
"998","800","10","10","273","192","0.24","171","0.34721529666565937","5.786458333333333","1.8385416666666667"
"1005","500","2","2","126","403","0.806","24","0.35189067789469186","1.5384615384615385","1.4491315136476426"
"999","900","10","10","262","218","0.24222222222222223","160","0.395784696345763","6.261467889908257","1.9174311926605505"
"1006","600","2","2","126","462","0.77","24","0.3782817771848537","1.5151515151515151","1.5151515151515151"
"959","900","2","10","770","727","0.8077777777777778","668","0.4317003211753537","6.33837689133425","1.4181568088033012"
"1007","700","2","2","126","566","0.8085714285714286","24","0.394818722759309","1.510600706713781","1.4505300353356891"
"1011","100","4","2","307","43","0.43","205","0.38776960535482347","1.558139534883721","1.8837209302325582"
"1008","800","2","2","164","628","0.785","62","0.42219419712849704","1.4729299363057324","1.4315286624203822"
"990","1000","8","10","359","265","0.265","257","0.3534740481850195","5.916981132075471","1.6981132075471699"
"1012","200","4","2","325","96","0.48","223","0.3650313916858035","1.46875","1.7604166666666667"
"1013","300","4","2","377","157","0.5233333333333333","275","0.3870262854366174","1.5605095541401275","1.9044585987261147"
"1000","1000","10","10","462","241","0.241","360","0.39048566020780984","6.170124481327801","1.8464730290456433"
"1014","400","4","2","407","193","0.4825","305","0.39155614290485957","1.5803108808290156","1.766839378238342"
"1015","500","4","2","392","233","0.466","290","0.38652528568578776","1.5836909871244635","1.7124463519313304"
"1021","100","6","2","301","37","0.37","199","0.34608167990738153","1.5405405405405406","1.7837837837837838"
"1017","700","4","2","530","287","0.41","428","0.32764598018883845","1.578397212543554","1.494773519163763"
"1019","900","4","2","324","385","0.42777777777777776","222","0.3574257127487907","1.5116883116883117","1.4077922077922078"
"1022","200","6","2","225","64","0.32","123","0.362754036578832","1.546875","1.90625"
"1023","300","6","2","187","121","0.4033333333333333","85","0.3953703904227076","1.512396694214876","1.7685950413223142"
"1020","1000","4","2","287","407","0.407","185","0.3765077269500296","1.4373464373464373","1.452088452088452"
"1018","800","4","2","458","330","0.4125","356","0.33381349172366354","1.5242424242424242","1.4212121212121211"
"1024","400","6","2","178","134","0.335","76","0.41969883706552125","1.5522388059701493","1.8432835820895523"
"1016","600","4","2","431","266","0.44333333333333336","329","0.36937578167931207","1.556390977443609","1.5751879699248121"
"1026","600","6","2","267","189","0.315","165","0.3650291711143637","1.582010582010582","1.6825396825396826"
"1009","900","2","2","591","697","0.7744444444444445","489","0.4801720792642145","1.5294117647058822","1.423242467718795"
"1025","500","6","2","340","183","0.366","238","0.4130063296539662","1.5519125683060109","1.8688524590163935"
"1028","800","6","2","320","231","0.28875","218","0.37338963202671593","1.5497835497835497","1.70995670995671"
"1031","100","8","2","264","33","0.33","162","0.3052542339464917","1.606060606060606","1.7575757575757576"
"1032","200","8","2","256","46","0.23","154","0.3114255129943291","1.5217391304347827","1.673913043478261"
"1033","300","8","2","259","86","0.2866666666666667","157","0.33207486605968184","1.5232558139534884","1.686046511627907"
"1029","900","6","2","378","268","0.29777777777777775","276","0.3522501975556079","1.537313432835821","1.5970149253731343"
"1027","700","6","2","483","222","0.3171428571428571","381","0.3604889928165755","1.5585585585585586","1.6261261261261262"
"1035","500","8","2","190","113","0.226","88","0.350698796076844","1.6194690265486726","1.8407079646017699"
"1034","400","8","2","250","110","0.275","148","0.3337406980801125","1.5818181818181818","1.8454545454545455"
"1036","600","8","2","155","162","0.27","53","0.3650219813697253","1.5617283950617284","1.8703703703703705"
"1041","100","10","2","284","20","0.2","182","0.22625420948104655","1.55","1.65"
"1042","200","10","2","251","49","0.245","149","0.3509130544327232","1.5714285714285714","1.9591836734693877"
"1037","700","8","2","357","182","0.26","255","0.37631711727539385","1.510989010989011","1.6703296703296704"
"1043","300","10","2","213","73","0.24333333333333335","111","0.316453580990505","1.547945205479452","1.7123287671232876"
"1039","900","8","2","381","212","0.23555555555555555","279","0.37892038097345154","1.580188679245283","1.650943396226415"
"1044","400","10","2","266","60","0.15","164","0.2875907449823362","1.5333333333333334","1.9333333333333333"
"1040","1000","8","2","378","233","0.233","276","0.38551521761304336","1.5665236051502145","1.6995708154506437"
"1038","800","8","2","538","194","0.2425","436","0.376737082606959","1.556701030927835","1.7268041237113403"
"1010","1000","2","2","1000","700","0.7","936","0.4494167257712272","1.5985714285714285","1.38"
"1045","500","10","2","317","94","0.188","215","0.36691290531753684","1.5212765957446808","1.851063829787234"
"1046","600","10","2","196","119","0.19833333333333333","94","0.3650847463223948","1.5210084033613445","1.9327731092436975"
"1047","700","10","2","201","145","0.20714285714285716","99","0.3788239578477328","1.4482758620689655","1.7724137931034483"
"1051","100","2","4","124","87","0.87","22","0.2538397916038618","2.413793103448276","1.367816091954023"
"1048","800","10","2","169","160","0.2","67","0.3688690688150986","1.53125","1.7625"
"1030","1000","6","2","449","292","0.292","347","0.3726520928132688","1.5171232876712328","1.5273972602739727"
"1052","200","2","4","126","170","0.85","24","0.25219604078147884","2.5294117647058822","1.4294117647058824"
"1053","300","2","4","126","257","0.8566666666666667","24","0.2896370132274963","2.595330739299611","1.404669260700389"
"1049","900","10","2","380","185","0.20555555555555555","278","0.3427089794994283","1.5243243243243243","1.664864864864865"
"1054","400","2","4","126","342","0.855","24","0.3058019104978386","2.5350877192982457","1.435672514619883"
"1050","1000","10","2","298","194","0.194","196","0.3723482118261969","1.5721649484536082","1.6649484536082475"
"1055","500","2","4","126","424","0.848","24","0.3314427931326062","2.6014150943396226","1.455188679245283"
"1056","600","2","4","126","503","0.8383333333333334","24","0.36906415470738574","2.5745526838966204","1.4791252485089463"
"1062","200","4","4","239","122","0.61","137","0.37320121511791776","2.598360655737705","2.0491803278688523"
"1061","100","4","4","386","61","0.61","284","0.2599131419212982","2.377049180327869","1.819672131147541"
"1063","300","4","4","235","172","0.5733333333333334","133","0.3482040086023002","2.7848837209302326","1.8255813953488371"
"1057","700","2","4","126","599","0.8557142857142858","24","0.3988256810305781","2.5575959933222037","1.4607679465776293"
"1065","500","4","4","222","249","0.498","120","0.3482203112658989","2.570281124497992","1.678714859437751"
"1064","400","4","4","371","218","0.545","269","0.39427420125058293","2.770642201834862","1.8073394495412844"
"1067","700","4","4","409","308","0.44","307","0.3137852542576384","2.574675324675325","1.4318181818181819"
"1066","600","4","4","466","277","0.46166666666666667","364","0.34267139600791197","2.67870036101083","1.5992779783393503"
"1069","900","4","4","255","380","0.4222222222222222","153","0.33904367950867514","2.539473684210526","1.4605263157894737"
"1070","1000","4","4","188","406","0.406","86","0.3430621800421309","2.6748768472906406","1.4729064039408868"
"1072","200","6","4","218","77","0.385","116","0.387901861252115","2.3896103896103895","1.87012987012987"
"1073","300","6","4","159","122","0.4066666666666667","57","0.32693743344917575","2.6721311475409837","1.8770491803278688"
"1071","100","6","4","365","42","0.42","263","0.35178838857582534","2.857142857142857","1.9523809523809523"
"1074","400","6","4","213","156","0.39","111","0.39379256155054965","2.5384615384615383","1.891025641025641"
"1075","500","6","4","206","173","0.346","104","0.33888257485426976","2.791907514450867","1.7283236994219653"
"1060","1000","2","4","519","726","0.726","417","0.42548050486636957","2.763085399449036","1.3677685950413223"
"1076","600","6","4","310","216","0.36","208","0.38965834514820263","2.615740740740741","1.7268518518518519"
"1081","100","8","4","125","34","0.34","23","0.4069035768625732","2.823529411764706","2.088235294117647"
"1068","800","4","4","458","335","0.41875","356","0.32322639475351067","2.5283582089552237","1.4597014925373135"
"1077","700","6","4","484","242","0.3457142857142857","382","0.36050079022313375","2.690082644628099","1.628099173553719"
"1083","300","8","4","177","85","0.2833333333333333","75","0.3473467500111889","2.7294117647058824","1.8588235294117648"
"1082","200","8","4","413","53","0.265","311","0.32022651121742246","2.5283018867924527","1.6981132075471699"
"1084","400","8","4","169","115","0.2875","67","0.3404076746047009","2.6695652173913045","1.8608695652173912"
"1058","800","2","4","832","650","0.8125","730","0.456004728888046","2.66","1.4446153846153846"
"1078","800","6","4","538","264","0.33","436","0.3914967329272476","2.609848484848485","1.6325757575757576"
"1079","900","6","4","484","272","0.3022222222222222","382","0.33519250795476185","2.7904411764705883","1.6213235294117647"
"1059","900","2","4","758","696","0.7733333333333333","656","0.42271034066291363","2.7916666666666665","1.382183908045977"
"1085","500","8","4","172","135","0.27","70","0.3879775690480828","2.5925925925925926","1.9259259259259258"
"1087","700","8","4","212","203","0.29","110","0.36827023940823883","2.7142857142857144","1.7832512315270936"
"1091","100","10","4","147","24","0.24","45","0.4060167910447761","2.3333333333333335","2.2916666666666665"
"1080","1000","6","4","577","295","0.295","475","0.32580118627162136","2.5728813559322035","1.576271186440678"
"1086","600","8","4","389","161","0.2683333333333333","287","0.3817870697516409","2.627329192546584","1.950310559006211"
"1088","800","8","4","302","224","0.28","200","0.3860745744956726","2.5580357142857144","1.7857142857142858"
"1093","300","10","4","280","75","0.25","178","0.3229784622578101","2.6933333333333334","1.8933333333333333"
"1094","400","10","4","193","115","0.2875","91","0.32801813947787717","2.7217391304347824","1.817391304347826"
"1092","200","10","4","248","49","0.245","146","0.36159270287463136","2.6530612244897958","1.9387755102040816"
"1095","500","10","4","256","114","0.228","154","0.3991859723201484","2.745614035087719","1.868421052631579"
"1097","700","10","4","231","143","0.2042857142857143","129","0.350520058564009","2.6713286713286712","1.7902097902097902"
"1101","100","2","6","121","92","0.92","19","0.2221638111581453","3.532608695652174","1.5869565217391304"
"1089","900","8","4","437","225","0.25","335","0.36500214158063393","2.8133333333333335","1.7333333333333334"
"1090","1000","8","4","404","251","0.251","302","0.33050617130937976","2.7171314741035855","1.6215139442231075"
"1098","800","10","4","270","174","0.2175","168","0.36914766454333475","2.735632183908046","1.8448275862068966"
"1099","900","10","4","271","177","0.19666666666666666","169","0.3974097710620306","2.593220338983051","1.8305084745762712"
"1096","600","10","4","442","145","0.24166666666666667","340","0.3703553218511283","2.703448275862069","1.8551724137931034"
"1102","200","2","6","123","180","0.9","21","0.26913051400709376","3.6277777777777778","1.4944444444444445"
"1103","300","2","6","125","264","0.88","23","0.25386782984392814","3.5","1.446969696969697"
"1104","400","2","6","125","355","0.8875","23","0.3032317985062399","3.6507042253521127","1.4788732394366197"
"1105","500","2","6","126","440","0.88","24","0.3371694809414104","3.55","1.4704545454545455"
"1106","600","2","6","126","530","0.8833333333333333","24","0.37473765811812837","3.6245283018867926","1.490566037735849"
"1111","100","4","6","289","69","0.69","187","0.3382559345822908","3.710144927536232","1.9420289855072463"
"1107","700","2","6","126","622","0.8885714285714286","24","0.40905092551895095","3.5337620578778135","1.4839228295819935"
"1100","1000","10","4","341","219","0.219","239","0.37958605221960756","2.7488584474885847","1.7990867579908676"
"1112","200","4","6","259","130","0.65","157","0.3554020660711324","3.5","1.8"
"1113","300","4","6","272","184","0.6133333333333333","170","0.3710654424731982","3.6793478260869565","1.8423913043478262"
"1114","400","4","6","314","218","0.545","212","0.3854473114656366","3.573394495412844","1.8211009174311927"
"1115","500","4","6","461","267","0.534","359","0.3683060301652273","3.842696629213483","1.6891385767790261"
"1119","900","4","6","172","407","0.45222222222222225","70","0.33769316315182657","3.670761670761671","1.4766584766584767"
"1118","800","4","6","375","340","0.425","273","0.2948908663227856","3.6470588235294117","1.4"
"1121","100","6","6","125","45","0.45","23","0.37488552471731623","3.3777777777777778","2"
"1117","700","4","6","504","330","0.4714285714285714","402","0.3261623409605123","3.66969696969697","1.496969696969697"
"1109","900","2","6","452","714","0.7933333333333333","350","0.4113398877707821","3.907563025210084","1.3907563025210083"
"1122","200","6","6","277","83","0.415","175","0.3324201329287439","3.8433734939759034","1.783132530120482"
"1123","300","6","6","161","120","0.4","59","0.4002545488204801","3.466666666666667","1.975"
"1120","1000","4","6","164","428","0.428","62","0.34719515497255743","3.717289719626168","1.4766355140186915"
"1124","400","6","6","204","162","0.405","102","0.355784777773525","3.8703703703703702","1.882716049382716"
"1116","600","4","6","487","280","0.4666666666666667","385","0.2886256681628159","3.8107142857142855","1.5178571428571428"
"1126","600","6","6","248","228","0.38","146","0.37616421512718595","3.8289473684210527","1.8640350877192982"
"1125","500","6","6","335","212","0.424","233","0.3693837168797155","3.740566037735849","1.8349056603773586"
"1131","100","8","6","318","34","0.34","216","0.29763202030200403","4","2.0294117647058822"
"1132","200","8","6","274","57","0.285","172","0.3355641069667067","4.0701754385964914","1.9473684210526316"
"1133","300","8","6","210","105","0.35","108","0.35189143530421857","3.742857142857143","1.9714285714285715"
"1127","700","6","6","487","257","0.36714285714285716","385","0.4000681567828322","3.669260700389105","1.7665369649805447"
"1134","400","8","6","198","117","0.2925","96","0.32986368893400625","3.769230769230769","1.7863247863247864"
"1128","800","6","6","465","274","0.3425","363","0.3382866404367314","3.781021897810219","1.6605839416058394"
"1129","900","6","6","452","270","0.3","350","0.366016623302443","3.7444444444444445","1.6703703703703703"
"1108","800","2","6","798","663","0.82875","696","0.43186155044541175","3.8174962292609353","1.4283559577677225"
"1136","600","8","6","176","190","0.31666666666666665","74","0.404656917456567","3.7157894736842105","1.936842105263158"
"1141","100","10","6","124","28","0.28","22","0.4097290398586296","4.035714285714286","2.5357142857142856"
"1137","700","8","6","228","192","0.2742857142857143","126","0.3813824990309716","3.8645833333333335","1.875"
"1135","500","8","6","368","152","0.304","266","0.3689236511123544","3.8092105263157894","1.9013157894736843"
"1142","200","10","6","161","57","0.285","59","0.31209989965050683","3.8596491228070176","2.0350877192982457"
"1138","800","8","6","313","209","0.26125","211","0.374222844164481","3.813397129186603","1.8229665071770336"
"1144","400","10","6","198","102","0.255","96","0.3288872020805127","3.6862745098039214","1.8823529411764706"
"1143","300","10","6","259","80","0.26666666666666666","157","0.3205623915697489","3.55","1.8875"
"1130","1000","6","6","406","304","0.304","304","0.30269665025189085","3.651315789473684","1.493421052631579"
